Packet Number,Source MAC,Destination MAC,EtherType,IP Version,Source IP,Destination IP,Header Length (bytes),Total Length (bytes),TTL,Protocol,Checksum,Flags,Fragment Offset,Identification,Source Port,Destination Port,Sequence Number,Acknowledgment Number,TCP Flags,Window Size,Urgent Pointer
910,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,9203.0,DF,0.0,28588.0,54224.0,5000.0,1383801611.0,3740495048.0,A,331.0,0.0
911,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,24024.0,DF,0.0,17048.0,5000.0,54224.0,3740495048.0,1383765411.0,A,330.0,0.0
912,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,7232.0,DF,0.0,28589.0,54224.0,5000.0,1383803059.0,3740495048.0,A,331.0,0.0
913,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,5270.0,DF,0.0,28590.0,54224.0,5000.0,1383804507.0,3740495048.0,A,331.0,0.0
914,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,21118.0,DF,0.0,17049.0,5000.0,54224.0,3740495048.0,1383768307.0,A,330.0,0.0
915,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,5868.0,DF,0.0,28591.0,54224.0,5000.0,1383805955.0,3740495048.0,A,331.0,0.0
916,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,3906.0,DF,0.0,28592.0,54224.0,5000.0,1383807403.0,3740495048.0,A,331.0,0.0
917,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,18216.0,DF,0.0,17050.0,5000.0,54224.0,3740495048.0,1383771203.0,A,330.0,0.0
918,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,1934.0,DF,0.0,28593.0,54224.0,5000.0,1383808851.0,3740495048.0,A,331.0,0.0
919,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,65507.0,DF,0.0,28594.0,54224.0,5000.0,1383810299.0,3740495048.0,A,331.0,0.0
920,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,63537.0,DF,0.0,28595.0,54224.0,5000.0,1383811747.0,3740495048.0,PA,331.0,0.0
921,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,15311.0,DF,0.0,17051.0,5000.0,54224.0,3740495048.0,1383774099.0,A,330.0,0.0
922,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64143.0,DF,0.0,28596.0,54224.0,5000.0,1383813195.0,3740495048.0,A,331.0,0.0
923,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,62181.0,DF,0.0,28597.0,54224.0,5000.0,1383814643.0,3740495048.0,A,331.0,0.0
924,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,12405.0,DF,0.0,17052.0,5000.0,54224.0,3740495048.0,1383776995.0,A,330.0,0.0
925,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,60210.0,DF,0.0,28598.0,54224.0,5000.0,1383816091.0,3740495048.0,A,331.0,0.0
926,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,58248.0,DF,0.0,28599.0,54224.0,5000.0,1383817539.0,3740495048.0,A,331.0,0.0
927,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,9499.0,DF,0.0,17053.0,5000.0,54224.0,3740495048.0,1383779891.0,A,330.0,0.0
928,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,56276.0,DF,0.0,28600.0,54224.0,5000.0,1383818987.0,3740495048.0,A,331.0,0.0
929,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,56884.0,DF,0.0,28601.0,54224.0,5000.0,1383820435.0,3740495048.0,A,331.0,0.0
930,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,6593.0,DF,0.0,17054.0,5000.0,54224.0,3740495048.0,1383782787.0,A,330.0,0.0
931,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,54912.0,DF,0.0,28602.0,54224.0,5000.0,1383821883.0,3740495048.0,A,331.0,0.0
932,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,52950.0,DF,0.0,28603.0,54224.0,5000.0,1383823331.0,3740495048.0,A,331.0,0.0
933,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,2230.0,DF,0.0,17055.0,5000.0,54224.0,3740495048.0,1383787131.0,A,330.0,0.0
934,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,50959.0,DF,0.0,28604.0,54224.0,5000.0,1383824779.0,3740495048.0,A,331.0,0.0
935,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,48997.0,DF,0.0,28605.0,54224.0,5000.0,1383826227.0,3740495048.0,A,331.0,0.0
936,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,64845.0,DF,0.0,17056.0,5000.0,54224.0,3740495048.0,1383790027.0,A,330.0,0.0
937,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,49595.0,DF,0.0,28606.0,54224.0,5000.0,1383827675.0,3740495048.0,A,331.0,0.0
938,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,47633.0,DF,0.0,28607.0,54224.0,5000.0,1383829123.0,3740495048.0,A,331.0,0.0
939,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,60486.0,DF,0.0,17057.0,5000.0,54224.0,3740495048.0,1383794371.0,A,330.0,0.0
940,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,45652.0,DF,0.0,28608.0,54224.0,5000.0,1383830571.0,3740495048.0,A,331.0,0.0
941,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,43690.0,DF,0.0,28609.0,54224.0,5000.0,1383832019.0,3740495048.0,A,331.0,0.0
942,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,41719.0,DF,0.0,28610.0,54224.0,5000.0,1383833467.0,3740495048.0,PA,331.0,0.0
943,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,57575.0,DF,0.0,17058.0,5000.0,54224.0,3740495048.0,1383797267.0,A,330.0,0.0
944,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,42326.0,DF,0.0,28611.0,54224.0,5000.0,1383834915.0,3740495048.0,A,331.0,0.0
945,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,40364.0,DF,0.0,28612.0,54224.0,5000.0,1383836363.0,3740495048.0,A,331.0,0.0
946,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,54671.0,DF,0.0,17059.0,5000.0,54224.0,3740495048.0,1383800163.0,A,330.0,0.0
947,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,38393.0,DF,0.0,28613.0,54224.0,5000.0,1383837811.0,3740495048.0,A,331.0,0.0
948,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,36431.0,DF,0.0,28614.0,54224.0,5000.0,1383839259.0,3740495048.0,A,331.0,0.0
949,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,51719.0,DF,0.0,17060.0,5000.0,54224.0,3740495048.0,1383803059.0,A,330.0,0.0
950,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,34413.0,DF,0.0,28615.0,54224.0,5000.0,1383840707.0,3740495048.0,A,331.0,0.0
951,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,35021.0,DF,0.0,28616.0,54224.0,5000.0,1383842155.0,3740495048.0,A,331.0,0.0
952,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,48813.0,DF,0.0,17061.0,5000.0,54224.0,3740495048.0,1383805955.0,A,330.0,0.0
953,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,33049.0,DF,0.0,28617.0,54224.0,5000.0,1383843603.0,3740495048.0,A,331.0,0.0
954,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31087.0,DF,0.0,28618.0,54224.0,5000.0,1383845051.0,3740495048.0,A,331.0,0.0
955,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,45907.0,DF,0.0,17062.0,5000.0,54224.0,3740495048.0,1383808851.0,A,330.0,0.0
956,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,29115.0,DF,0.0,28619.0,54224.0,5000.0,1383846499.0,3740495048.0,A,331.0,0.0
957,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,27153.0,DF,0.0,28620.0,54224.0,5000.0,1383847947.0,3740495048.0,A,331.0,0.0
958,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,43001.0,DF,0.0,17063.0,5000.0,54224.0,3740495048.0,1383811747.0,A,330.0,0.0
959,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,27752.0,DF,0.0,28621.0,54224.0,5000.0,1383849395.0,3740495048.0,A,331.0,0.0
960,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,25790.0,DF,0.0,28622.0,54224.0,5000.0,1383850843.0,3740495048.0,A,331.0,0.0
961,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,41551.0,DF,0.0,17064.0,5000.0,54224.0,3740495048.0,1383813195.0,A,330.0,0.0
962,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,23823.0,DF,0.0,28623.0,54224.0,5000.0,1383852291.0,3740495048.0,A,331.0,0.0
963,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,21861.0,DF,0.0,28624.0,54224.0,5000.0,1383853739.0,3740495048.0,A,331.0,0.0
964,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,38645.0,DF,0.0,17065.0,5000.0,54224.0,3740495048.0,1383816091.0,A,330.0,0.0
965,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,19889.0,DF,0.0,28625.0,54224.0,5000.0,1383855187.0,3740495048.0,A,331.0,0.0
966,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,35740.0,DF,0.0,17066.0,5000.0,54224.0,3740495048.0,1383818987.0,A,330.0,0.0
967,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,20487.0,DF,0.0,28626.0,54224.0,5000.0,1383856635.0,3740495048.0,A,331.0,0.0
968,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,18525.0,DF,0.0,28627.0,54224.0,5000.0,1383858083.0,3740495048.0,A,331.0,0.0
969,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,32834.0,DF,0.0,17067.0,5000.0,54224.0,3740495048.0,1383821883.0,A,330.0,0.0
970,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,16554.0,DF,0.0,28628.0,54224.0,5000.0,1383859531.0,3740495048.0,A,331.0,0.0
971,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,14592.0,DF,0.0,28629.0,54224.0,5000.0,1383860979.0,3740495048.0,A,331.0,0.0
972,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,29928.0,DF,0.0,17068.0,5000.0,54224.0,3740495048.0,1383824779.0,A,330.0,0.0
973,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,12620.0,DF,0.0,28630.0,54224.0,5000.0,1383862427.0,3740495048.0,A,331.0,0.0
974,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13228.0,DF,0.0,28631.0,54224.0,5000.0,1383863875.0,3740495048.0,A,331.0,0.0
975,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,27005.0,DF,0.0,17069.0,5000.0,54224.0,3740495048.0,1383827675.0,A,330.0,0.0
976,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,11241.0,DF,0.0,28632.0,54224.0,5000.0,1383865323.0,3740495048.0,A,331.0,0.0
977,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,9279.0,DF,0.0,28633.0,54224.0,5000.0,1383866771.0,3740495048.0,A,331.0,0.0
978,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,24099.0,DF,0.0,17070.0,5000.0,54224.0,3740495048.0,1383830571.0,A,330.0,0.0
979,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,7308.0,DF,0.0,28634.0,54224.0,5000.0,1383868219.0,3740495048.0,A,331.0,0.0
980,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,5346.0,DF,0.0,28635.0,54224.0,5000.0,1383869667.0,3740495048.0,A,331.0,0.0
981,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,21185.0,DF,0.0,17071.0,5000.0,54224.0,3740495048.0,1383833467.0,A,330.0,0.0
982,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,5935.0,DF,0.0,28636.0,54224.0,5000.0,1383871115.0,3740495048.0,A,331.0,0.0
983,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,3973.0,DF,0.0,28637.0,54224.0,5000.0,1383872563.0,3740495048.0,A,331.0,0.0
984,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,19733.0,DF,0.0,17072.0,5000.0,54224.0,3740495048.0,1383834915.0,A,330.0,0.0
985,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,2006.0,DF,0.0,28638.0,54224.0,5000.0,1383874011.0,3740495048.0,A,331.0,0.0
986,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,44.0,DF,0.0,28639.0,54224.0,5000.0,1383875459.0,3740495048.0,A,331.0,0.0
987,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,16829.0,DF,0.0,17073.0,5000.0,54224.0,3740495048.0,1383837811.0,A,330.0,0.0
988,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,63600.0,DF,0.0,28640.0,54224.0,5000.0,1383876907.0,3740495048.0,PA,331.0,0.0
989,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,13923.0,DF,0.0,17074.0,5000.0,54224.0,3740495048.0,1383840707.0,A,330.0,0.0
990,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64206.0,DF,0.0,28641.0,54224.0,5000.0,1383878355.0,3740495048.0,A,331.0,0.0
991,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,62244.0,DF,0.0,28642.0,54224.0,5000.0,1383879803.0,3740495048.0,A,331.0,0.0
992,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,10973.0,DF,0.0,17075.0,5000.0,54224.0,3740495048.0,1383843603.0,A,330.0,0.0
993,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,60230.0,DF,0.0,28643.0,54224.0,5000.0,1383881251.0,3740495048.0,A,331.0,0.0
994,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,58268.0,DF,0.0,28644.0,54224.0,5000.0,1383882699.0,3740495048.0,A,331.0,0.0
995,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,8067.0,DF,0.0,17076.0,5000.0,54224.0,3740495048.0,1383846499.0,A,330.0,0.0
996,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,56297.0,DF,0.0,28645.0,54224.0,5000.0,1383884147.0,3740495048.0,A,331.0,0.0
997,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,56905.0,DF,0.0,28646.0,54224.0,5000.0,1383885595.0,3740495048.0,A,331.0,0.0
998,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,5161.0,DF,0.0,17077.0,5000.0,54224.0,3740495048.0,1383849395.0,A,330.0,0.0
999,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,54933.0,DF,0.0,28647.0,54224.0,5000.0,1383887043.0,3740495048.0,A,331.0,0.0
1000,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,52971.0,DF,0.0,28648.0,54224.0,5000.0,1383888491.0,3740495048.0,A,331.0,0.0
1001,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,2256.0,DF,0.0,17078.0,5000.0,54224.0,3740495048.0,1383852291.0,A,330.0,0.0
1002,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,50999.0,DF,0.0,28649.0,54224.0,5000.0,1383889939.0,3740495048.0,A,331.0,0.0
1003,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,49037.0,DF,0.0,28650.0,54224.0,5000.0,1383891387.0,3740495048.0,A,331.0,0.0
1004,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,64888.0,DF,0.0,17079.0,5000.0,54224.0,3740495048.0,1383855187.0,A,330.0,0.0
1005,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,49636.0,DF,0.0,28651.0,54224.0,5000.0,1383892835.0,3740495048.0,A,331.0,0.0
1006,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,47674.0,DF,0.0,28652.0,54224.0,5000.0,1383894283.0,3740495048.0,A,331.0,0.0
1007,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,60531.0,DF,0.0,17080.0,5000.0,54224.0,3740495048.0,1383859531.0,A,330.0,0.0
1008,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,45697.0,DF,0.0,28653.0,54224.0,5000.0,1383895731.0,3740495048.0,A,331.0,0.0
1009,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,43735.0,DF,0.0,28654.0,54224.0,5000.0,1383897179.0,3740495048.0,A,331.0,0.0
1010,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,41772.0,DF,0.0,28655.0,54224.0,5000.0,1383898627.0,3740495048.0,A,331.0,0.0
1011,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,57622.0,DF,0.0,17081.0,5000.0,54224.0,3740495048.0,1383862427.0,A,330.0,0.0
1012,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,42372.0,DF,0.0,28656.0,54224.0,5000.0,1383900075.0,3740495048.0,A,331.0,0.0
1013,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,40410.0,DF,0.0,28657.0,54224.0,5000.0,1383901523.0,3740495048.0,A,331.0,0.0
1014,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,54716.0,DF,0.0,17082.0,5000.0,54224.0,3740495048.0,1383865323.0,A,330.0,0.0
1015,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,38438.0,DF,0.0,28658.0,54224.0,5000.0,1383902971.0,3740495048.0,A,331.0,0.0
1016,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,61664.0,DF,0.0,28659.0,54224.0,5000.0,1383904419.0,3740495048.0,A,331.0,0.0
1017,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,36570.0,DF,0.0,28660.0,54224.0,5000.0,1383905867.0,3740495048.0,A,331.0,0.0
1018,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,300.0,64.0,6.0,59538.0,DF,0.0,28661.0,54224.0,5000.0,1383907315.0,3740495048.0,A,331.0,0.0
1019,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,51794.0,DF,0.0,17083.0,5000.0,54224.0,3740495048.0,1383868219.0,A,330.0,0.0
