Packet Number,Source IP,Destination IP,Source Port,Destination Port,IHL(byte),DSCP,ECN,Protocol,Packet Length,UDP_Length
21232,193.20.177.176,192.168.10.9,53,1052,20,0,0,17,567,547
21258,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
21262,193.107.19.65,193.20.180.152,32768,53,20,0,0,17,78,58
21270,43.36.35.72,193.20.180.152,10165,33436,20,0,0,17,32,12
21296,43.34.91.16,193.20.182.96,35955,53,20,0,0,17,83,63
21298,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
21300,202.166.51.236,145.120.188.58,46511,22173,20,0,0,17,149,129
21303,193.188.201.161,52.50.37.5,11755,17826,20,0,0,17,309,289
21305,193.188.224.82,45.240.41.19,32873,53,20,0,0,17,59,39
21310,193.107.19.64,193.20.180.152,32768,53,20,0,0,17,86,66
21312,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
21326,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
21330,192.165.10.43,193.20.180.152,32780,53,20,0,0,17,62,42
21331,35.47.107.7,193.20.182.96,40028,53,20,0,0,17,71,51
21334,160.72.63.191,92.200.65.234,123,123,20,0,0,17,76,56
21355,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
21358,49.14.88.176,193.20.180.152,14906,53,20,0,0,17,70,50
21364,164.216.65.178,193.211.42.92,51645,53,20,0,0,17,63,43
21370,193.20.177.176,201.1.200.91,53,1069,20,0,0,17,214,194
21374,49.14.88.178,193.20.180.152,30759,53,20,0,0,17,69,49
21376,193.20.177.176,201.1.200.91,53,1069,20,0,0,17,383,363
21380,193.20.177.176,201.1.200.91,53,1069,20,0,0,17,529,509
21400,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
21407,194.109.143.187,193.188.201.171,32771,53,20,0,0,17,88,68
21409,193.211.42.92,164.216.65.178,53,51645,20,0,0,17,159,139
21413,164.93.26.20,43.64.150.114,32769,53,20,0,0,17,71,51
21414,164.93.26.20,43.64.150.117,32769,53,20,0,0,17,71,51
21424,145.120.131.122,222.210.208.114,32785,53,20,0,0,17,72,52
21425,193.98.245.112,193.20.180.152,65101,53,20,0,0,17,69,49
21449,145.120.188.58,202.166.51.236,51683,22173,20,0,0,17,141,121
21454,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
21492,160.188.125.15,193.20.180.152,53,53,20,0,0,17,66,46
21496,164.66.46.64,209.75.164.70,53,30909,20,0,0,17,165,145
21497,193.108.177.96,193.20.180.152,44359,53,20,0,0,17,63,43
21498,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
21514,49.0.73.209,201.196.236.249,54093,53,20,0,0,17,67,47
21515,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
21517,201.196.236.249,94.119.122.108,53,1024,20,0,0,17,158,138
21538,223.44.166.144,164.66.89.92,123,32872,20,0,0,17,76,56
21557,201.196.236.249,49.0.73.209,53,54093,20,0,0,17,131,111
21565,160.72.63.191,92.200.65.234,123,123,20,0,0,17,76,56
21579,161.33.21.72,43.93.21.178,63076,53,20,0,0,17,65,45
21582,203.187.23.126,201.41.82.25,56220,53,20,0,0,17,83,63
21594,200.134.87.18,193.20.180.152,50626,53,20,0,0,17,84,64
21611,161.32.131.65,198.56.3.137,4672,4672,20,0,0,17,151,131
21618,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,103,83
21632,193.88.82.228,193.20.182.96,59465,53,20,0,0,17,77,57
21645,222.151.83.46,193.20.182.105,48430,53,20,0,0,17,71,51
21657,164.66.234.207,197.192.92.32,61609,53,20,0,0,17,95,75
21693,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,70,50
21697,46.72.1.132,193.20.182.105,52410,53,20,0,0,17,71,51
21742,181.48.145.222,161.32.10.17,32861,53,20,0,0,17,75,55
21757,199.165.104.186,193.188.208.217,32843,53,20,0,0,17,88,68
21764,164.66.46.64,92.186.137.211,53,55797,20,0,0,17,107,87
21767,160.72.63.191,92.200.65.234,123,123,20,0,0,17,76,56
21771,208.27.40.253,193.20.182.96,22300,53,20,0,0,17,73,53
21772,41.136.136.255,193.20.182.105,53,53,20,0,0,17,76,56
21779,201.182.248.92,192.168.121.54,53,3431,20,0,0,17,120,100
21781,161.32.10.17,214.144.56.82,59850,53,20,0,0,17,86,66
21782,161.32.145.124,193.42.189.172,54873,53,20,0,0,17,76,56
21784,193.188.208.217,199.165.104.186,53,32843,20,0,0,17,149,129
21792,35.40.250.32,193.20.182.96,16384,53,20,0,0,17,84,64
21796,152.238.223.240,193.20.180.152,32795,53,20,0,0,17,55,35
21797,209.113.53.179,193.20.182.105,40738,53,20,0,0,17,69,49
21806,218.14.67.38,192.114.170.190,1815,1434,20,0,0,17,404,384
21816,152.238.223.240,193.20.180.152,32795,53,20,0,0,17,57,37
21833,160.72.63.191,217.64.178.62,123,123,20,0,0,17,76,56
21865,161.33.146.200,92.64.25.241,33012,25831,20,0,0,17,64,44
21868,163.192.163.51,193.20.182.105,1710,53,20,0,0,17,84,64
21872,164.66.89.92,215.58.238.105,32872,123,20,0,0,17,76,56
21877,216.60.236.127,193.20.180.152,2955,53,20,0,0,17,57,37
21903,44.108.144.15,193.20.182.96,51850,53,20,0,0,17,74,54
21905,222.151.83.46,193.20.180.152,43069,53,20,0,0,17,74,54
21907,164.66.92.221,196.102.37.229,123,123,20,0,0,17,76,56
21916,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,101,81
21922,193.108.40.202,193.20.180.152,32771,53,20,0,0,17,58,38
21932,161.32.131.65,46.156.24.217,4672,4672,20,0,0,17,63,43
21959,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
21974,193.98.240.144,193.20.180.152,46218,53,20,0,0,17,58,38
21978,212.168.93.130,193.20.182.96,1067,53,20,0,0,17,60,40
21995,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,69,49
22001,160.72.63.191,92.200.65.234,123,123,20,0,0,17,76,56
22006,94.101.62.165,201.196.236.249,40424,53,20,0,0,17,60,40
22015,212.250.161.168,201.196.236.249,50331,53,20,0,0,17,57,37
22018,208.27.40.93,193.20.182.96,14746,53,20,0,0,17,73,53
22031,201.196.236.249,94.101.62.165,53,40424,20,0,0,17,131,111
22035,160.184.3.251,193.20.182.96,27433,53,20,0,0,17,72,52
22038,160.72.169.232,212.169.53.174,53,62900,20,0,0,17,154,134
22046,161.32.131.65,52.133.104.192,4672,4672,20,0,0,17,128,108
22047,208.2.137.211,193.20.182.96,42834,53,20,0,0,17,73,53
22049,198.53.192.7,193.20.182.96,64161,53,20,0,0,17,73,53
22050,209.19.254.208,193.20.182.105,39752,53,20,0,0,17,72,52
22057,221.113.176.157,193.20.182.105,57851,53,20,0,0,17,82,62
22065,152.238.223.240,193.20.180.152,32795,53,20,0,0,17,60,40
22066,161.32.145.113,95.1.79.239,53,42521,20,0,0,17,226,206
22073,192.114.237.203,197.192.92.107,48039,53,20,0,0,17,81,61
22074,193.20.177.176,192.168.0.230,53,1117,20,0,0,17,526,506
22075,45.171.241.76,164.143.51.168,53,53,20,0,0,17,132,112
22083,212.66.37.218,193.20.182.96,32768,53,20,0,0,17,83,63
22084,199.136.235.119,193.20.182.96,2072,53,20,0,0,17,84,64
22085,201.247.175.34,193.20.182.96,1040,53,20,0,0,17,82,62
22097,193.107.18.164,193.20.180.152,32768,53,20,0,0,17,78,58
22098,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22099,198.104.24.192,193.20.180.152,4438,53,20,0,0,17,59,39
22106,198.104.24.192,193.20.180.152,4438,53,20,0,0,17,59,39
22108,223.10.198.115,193.20.182.105,2407,53,20,0,0,17,73,53
22121,198.104.24.192,193.20.180.152,4438,53,20,0,0,17,59,39
22130,198.104.24.192,193.20.180.152,4438,53,20,0,0,17,59,39
22131,192.114.237.203,197.192.92.107,48039,53,20,0,0,17,84,64
22133,223.136.184.131,161.32.6.253,53,52663,20,0,0,17,127,107
22135,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22160,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22165,193.199.6.128,193.20.182.105,32769,53,20,0,0,17,82,62
22174,222.151.83.46,193.20.182.96,40786,53,20,0,0,17,72,52
22178,161.32.76.46,204.179.50.95,61516,53,20,0,0,17,61,41
22182,164.143.51.168,92.11.240.231,53,53,20,0,0,17,77,57
22184,221.166.165.40,193.20.180.152,32893,53,20,0,0,17,59,39
22185,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22190,35.8.161.123,201.196.236.249,32772,53,20,0,0,17,66,46
22191,92.11.240.231,164.143.51.168,53,53,20,0,0,17,378,358
22197,223.230.91.132,164.66.234.207,53,61609,20,0,0,17,180,160
22203,223.230.91.132,164.66.234.207,53,61609,20,0,0,17,180,160
22213,223.230.91.132,164.66.234.207,53,61609,20,0,0,17,141,121
22214,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22217,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
22232,223.230.91.132,164.66.234.207,53,61609,20,0,0,17,141,121
22234,193.42.189.172,161.32.145.124,53,54873,20,0,0,17,92,72
22245,172.94.51.138,201.196.236.249,1024,53,20,0,0,17,67,47
22246,93.111.24.151,193.188.202.41,2318,53,20,0,0,17,55,35
22263,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22268,208.27.40.90,193.20.182.96,42359,53,20,0,0,17,71,51
22270,164.66.234.207,223.230.91.135,61609,53,20,0,0,17,79,59
22288,53.78.40.174,193.20.182.96,53,53,20,0,0,17,81,61
22298,194.200.223.0,201.196.236.252,53,53,20,0,0,17,72,52
22312,222.144.67.205,193.20.182.96,53,53,20,0,0,17,81,61
22314,193.98.240.144,193.20.180.152,46218,53,20,0,0,17,60,40
22324,161.32.131.65,56.28.213.208,4672,4672,20,0,0,17,63,43
22329,164.66.234.207,223.230.91.135,61609,53,20,0,0,17,79,59
22340,11.171.184.129,192.114.202.99,1093,1434,20,0,0,17,404,384
22342,193.188.201.171,222.73.95.43,53,53,20,0,0,17,88,68
22347,201.196.236.252,194.200.223.0,53,53,20,0,0,17,1500,1553
22363,222.144.67.205,193.20.182.96,53,53,20,0,0,17,81,61
22389,212.199.90.224,193.20.180.152,36523,53,20,0,0,17,73,53
22390,182.56.97.34,192.104.212.114,6970,16068,20,0,0,17,109,89
22395,149.198.202.146,196.88.71.78,52064,53,20,0,0,17,85,65
22396,149.198.202.146,46.224.114.129,53,51216,20,0,0,17,254,234
22397,214.204.140.41,193.20.182.105,4714,53,20,0,0,17,83,63
22401,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22403,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
22415,214.204.140.41,193.20.182.105,4714,53,20,0,0,17,84,64
22418,201.41.82.25,203.187.23.126,53,56220,20,0,0,17,157,137
22419,208.27.40.90,193.20.182.105,11923,53,20,0,0,17,73,53
22425,208.27.40.88,193.20.182.105,14911,53,20,0,0,17,73,53
22426,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22453,164.66.234.207,203.45.195.24,61609,53,20,0,0,17,82,62
22466,193.108.177.106,193.20.180.152,32816,53,20,0,0,17,71,51
22469,212.121.77.118,193.20.182.96,33234,53,20,0,0,17,82,62
22473,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22489,209.19.254.208,193.20.182.96,21205,53,20,0,0,17,71,51
22492,222.151.83.46,193.20.182.96,7457,53,20,0,0,17,72,52
22520,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22536,192.91.55.170,193.20.180.152,10653,53,20,0,0,17,55,35
22548,44.108.144.15,193.20.182.96,42959,53,20,0,0,17,71,51
22553,186.145.219.128,212.102.197.227,41649,53,20,0,0,17,68,48
22566,46.32.155.84,193.20.182.105,58700,53,20,0,0,17,85,65
22569,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22595,209.10.10.87,192.114.238.37,53020,4000,20,0,0,17,49,29
22616,94.237.225.21,193.20.182.105,32630,53,20,0,0,17,69,49
22617,93.65.188.204,193.20.180.152,32768,53,20,0,0,17,74,54
22621,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22634,193.107.18.188,193.20.180.152,32768,53,20,0,0,17,72,52
22656,54.7.149.30,164.66.34.229,1036,137,20,0,0,17,78,58
22657,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22664,208.27.40.240,193.20.182.105,61161,53,20,0,0,17,74,54
22667,186.145.219.128,212.102.197.224,41649,53,20,0,0,17,68,48
22679,193.107.18.162,193.20.180.152,32769,53,20,0,0,17,71,51
22688,192.101.109.158,193.20.182.96,1078,53,20,0,0,17,71,51
22700,222.144.67.205,193.20.182.96,53,53,20,0,0,17,81,61
22703,193.97.215.82,193.20.180.152,32838,53,20,0,0,17,67,47
22728,164.66.234.207,201.10.22.239,61609,53,20,0,0,17,60,40
22732,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22748,192.101.109.158,193.20.182.96,1078,53,20,0,0,17,71,51
22750,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22780,223.141.229.62,193.20.182.105,19889,53,20,0,0,17,72,52
22788,193.107.2.128,193.20.180.152,32771,53,20,0,0,17,67,47
22791,201.46.107.27,193.188.202.41,53,51826,20,0,0,17,130,110
22793,222.144.67.205,193.20.182.96,53,53,20,0,0,17,80,60
22804,193.107.184.6,193.20.180.152,32768,53,20,0,0,17,69,49
22810,149.198.202.146,150.152.109.194,52064,53,20,0,0,17,64,44
22817,193.99.171.243,192.114.237.203,53,48039,20,0,0,17,148,128
22818,202.166.51.236,145.120.188.58,5122,5122,20,0,0,17,64,44
22824,117.232.198.147,145.120.2.107,13634,63433,20,0,0,17,49,29
22825,193.188.202.41,201.122.93.128,51826,53,20,0,0,17,70,50
22826,223.105.179.186,193.20.180.152,9020,53,20,0,0,17,58,38
22832,193.188.202.41,201.122.93.128,51826,53,20,0,0,17,70,50
22841,193.188.202.41,201.122.93.128,51826,53,20,0,0,17,71,51
22842,209.204.11.170,201.196.236.249,40572,53,20,0,0,17,56,36
22845,94.96.103.39,145.120.78.67,123,34718,20,0,0,17,76,56
22846,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
22847,193.188.202.41,201.122.93.128,51826,53,20,0,0,17,71,51
22853,94.96.103.39,145.120.78.67,123,34721,20,0,0,17,76,56
22859,222.144.67.205,193.20.182.96,53,53,20,0,0,17,83,63
22864,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
22865,201.196.236.249,209.204.11.170,53,40572,20,0,0,17,120,100
22869,193.99.28.37,164.191.22.230,32790,53,20,0,0,17,78,58
22884,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
22885,222.144.67.205,193.20.182.96,53,53,20,0,0,17,82,62
22887,192.114.237.203,197.192.92.93,48039,53,20,0,0,17,98,78
22892,164.191.22.230,193.99.28.37,53,32790,20,0,0,17,185,165
22897,193.246.199.0,193.20.182.96,3832,53,20,0,0,17,79,59
22901,95.5.165.2,164.66.89.92,123,32872,20,0,0,17,76,56
22902,46.57.37.178,193.20.182.96,53012,53,20,0,0,17,84,64
22903,55.21.133.119,192.114.238.37,62865,4000,20,0,0,17,50,30
22928,164.66.89.92,95.5.165.2,32872,123,20,0,0,17,76,56
22932,209.116.134.59,193.188.202.41,53,51826,20,0,0,17,175,155
22939,161.32.145.124,201.44.14.40,54873,53,20,0,0,17,60,40
22941,145.120.188.58,202.166.51.236,5122,5122,20,0,0,17,64,44
22946,198.84.248.171,193.20.182.105,1240,53,20,0,0,17,83,63
22948,193.188.202.84,198.245.250.181,53,32792,20,0,0,17,141,121
22951,145.120.29.41,117.53.106.199,28500,65295,20,0,0,17,142,122
22960,52.53.17.130,164.191.22.209,50199,6881,20,0,0,17,70,50
22961,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
22962,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,101,81
22967,54.7.149.30,164.66.34.228,1036,137,20,0,0,17,78,58
22968,208.28.166.80,193.20.182.96,20834,53,20,0,0,17,73,53
22969,145.120.78.67,94.96.103.39,34718,123,20,0,0,17,76,56
22970,145.120.78.67,94.96.103.39,34721,123,20,0,0,17,76,56
22977,164.191.22.209,52.53.17.130,6881,50199,20,0,0,17,108,88
22979,186.145.208.213,46.228.146.139,53,36004,20,0,0,17,259,239
22982,203.117.170.153,192.114.234.8,32769,53,20,0,0,17,78,58
22989,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
22995,192.114.234.8,203.117.170.153,53,32769,20,0,0,17,202,182
23008,208.27.40.90,193.20.180.152,52641,53,20,0,0,17,72,52
23010,161.33.138.250,218.222.215.152,3076,32869,20,0,0,17,89,69
23014,161.33.138.250,218.222.215.152,3076,32869,20,0,0,17,1049,1029
23019,161.33.138.250,92.32.93.229,3076,35584,20,0,0,17,1049,1029
23027,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
23028,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
23032,161.33.138.250,92.112.155.91,3076,10875,20,0,0,17,1081,1061
23033,161.33.138.250,216.54.24.199,3076,2454,20,0,0,17,1081,1061
23040,208.146.59.84,192.114.234.19,12691,53,20,0,0,17,68,48
23047,201.196.236.249,209.138.214.62,53,56402,20,0,0,17,115,95
23060,193.188.224.66,46.148.100.242,23579,53,20,0,0,17,69,49
23065,198.53.192.24,193.20.182.96,33862,53,20,0,0,17,74,54
23067,193.20.177.176,172.16.254.170,53,10781,20,0,0,17,136,116
23068,192.114.234.19,208.146.59.84,53,12691,20,0,0,17,319,299
23081,198.53.192.7,193.20.182.96,5537,53,20,0,0,17,72,52
23086,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
23087,193.77.192.101,201.196.236.249,32771,53,20,0,0,17,72,52
23088,193.108.40.195,193.20.180.152,1029,53,20,0,0,17,60,40
23096,161.32.131.65,32.189.12.251,1908,7044,20,0,0,17,81,61
23106,193.20.177.176,10.4.56.78,53,3056,20,0,0,17,376,356
23131,223.136.184.131,164.143.133.23,53,32776,20,0,0,17,123,103
23151,192.114.237.128,95.46.238.182,53,4212,20,0,0,17,235,215
23165,193.98.240.144,193.20.180.152,46218,53,20,0,0,17,59,39
23213,208.2.137.211,193.20.182.105,8473,53,20,0,0,17,72,52
23220,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
23235,35.40.250.32,193.20.182.96,16384,53,20,0,0,17,83,63
23238,49.185.46.42,201.196.236.249,52638,53,20,0,0,17,52,32
23288,201.196.236.249,49.185.46.42,53,52638,20,0,0,17,110,90
23308,95.5.165.2,164.66.89.93,123,32805,20,0,0,17,76,56
23326,49.14.88.176,161.32.6.253,14955,53,20,0,0,17,78,58
23328,164.66.89.93,95.5.165.2,32805,123,20,0,0,17,76,56
23334,69.68.48.214,193.20.180.152,53476,53,20,0,0,17,66,46
23338,94.226.81.104,201.196.236.249,1749,53,20,0,0,17,56,36
23345,163.192.194.212,193.20.182.105,47920,53,20,0,0,17,72,52
23358,201.196.236.249,94.226.81.104,53,1749,20,0,0,17,120,100
23359,201.196.236.249,46.62.102.196,53,32768,20,0,0,17,134,114
23363,35.47.77.103,193.20.182.96,42553,53,20,0,0,17,70,50
23365,209.68.30.105,201.196.236.252,32768,53,20,0,0,17,84,64
23366,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
23367,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
23368,164.163.149.254,201.41.96.72,32784,53,20,0,0,17,68,48
23369,200.116.57.86,164.66.89.92,123,32872,20,0,0,17,76,56
23371,201.196.236.249,46.62.102.196,53,32768,20,0,0,17,134,114
23372,161.32.6.253,49.14.88.176,53,14955,20,0,0,17,130,110
23379,164.143.133.23,205.37.193.200,32776,53,20,0,0,17,68,48
23382,222.151.83.46,193.20.182.96,10588,53,20,0,0,17,72,52
23390,164.66.89.92,200.116.57.86,32872,123,20,0,0,17,76,56
23404,201.196.236.249,46.62.102.196,53,32768,20,0,0,17,134,114
23408,223.10.198.115,193.20.182.105,62129,53,20,0,0,17,73,53
23446,54.7.149.30,164.66.34.230,1036,137,20,0,0,17,78,58
23447,164.66.46.64,193.219.187.177,53,32768,20,0,0,17,265,245
23448,152.10.146.154,193.20.182.105,35629,53,20,0,0,17,83,63
23455,51.130.179.249,193.20.180.152,51499,53,20,0,0,17,74,54
23463,164.66.234.207,44.206.250.212,61609,53,20,0,0,17,73,53
23469,46.0.115.60,193.20.182.105,1620,53,20,0,0,17,83,63
23473,194.9.196.29,193.20.180.152,36471,53,20,0,0,17,61,41
23474,164.163.149.254,201.41.96.72,32784,53,20,0,0,17,69,49
23482,164.66.46.64,192.5.86.6,53,1026,20,0,0,17,254,234
23496,222.42.216.202,193.20.182.96,25566,53,20,0,0,17,73,53
23515,198.53.192.6,164.143.133.23,31626,53,20,0,0,17,71,51
23518,43.13.44.167,193.20.182.96,4720,53,20,0,0,17,57,37
23529,193.20.177.176,192.168.12.46,53,1051,20,0,0,17,355,335
23535,193.246.192.87,193.20.182.96,53,53,20,0,0,17,65,45
23539,201.196.236.252,197.194.132.98,53,40495,20,0,0,17,266,246
23543,193.20.177.176,192.168.12.46,53,1051,20,0,0,17,362,342
23555,186.145.129.31,93.108.7.153,9804,10363,20,0,0,17,60,40
23556,193.20.177.176,192.168.12.46,53,1051,20,0,0,17,575,555
23563,193.20.177.176,192.168.12.46,53,1051,20,0,0,17,574,554
23570,35.47.107.7,193.20.182.96,8682,53,20,0,0,17,72,52
23571,43.10.14.248,193.20.182.105,32768,53,20,0,0,17,84,64
23572,209.21.70.248,201.196.236.249,1024,53,20,0,0,17,65,45
23581,161.32.145.124,198.5.95.81,54873,53,20,0,0,17,75,55
23584,193.20.177.176,163.239.35.131,53,1113,20,0,0,17,518,498
23595,193.108.40.202,193.20.180.152,32771,53,20,0,0,17,65,45
23600,164.93.138.63,52.212.50.247,7000,6881,20,0,0,17,86,66
23604,193.20.177.176,163.239.35.131,53,1113,20,0,0,17,286,266
23606,201.196.236.249,209.21.70.248,53,1024,20,0,0,17,819,799
23612,43.10.14.248,193.20.182.96,32768,53,20,0,0,17,84,64
23617,161.32.145.113,95.1.79.239,53,42502,20,0,0,17,226,206
23635,223.44.166.144,164.66.89.93,123,32805,20,0,0,17,76,56
23644,43.10.14.248,193.20.182.105,32768,53,20,0,0,17,82,62
23654,209.19.254.208,193.20.182.96,8354,53,20,0,0,17,74,54
23655,201.196.236.249,50.130.8.113,53,26481,20,0,0,17,197,177
23660,161.32.145.124,205.218.243.34,54873,53,20,0,0,17,71,51
23665,46.57.37.178,193.20.182.96,56754,53,20,0,0,17,83,63
23674,43.10.14.248,193.20.182.105,32768,53,20,0,0,17,85,65
23675,164.143.133.23,198.53.192.6,53,31626,20,0,0,17,132,112
23686,192.209.244.136,193.20.182.105,41805,53,20,0,0,17,70,50
23721,193.81.64.131,193.20.182.105,1040,53,20,0,0,17,83,63
23724,35.40.250.32,193.20.182.96,16384,53,20,0,0,17,82,62
23729,197.24.255.192,193.20.182.105,40749,53,20,0,0,17,74,54
23733,213.108.140.160,164.66.46.64,55475,53,20,0,0,17,67,47
23734,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,103,83
23750,46.156.24.217,161.32.131.65,4672,4672,20,0,0,17,72,52
23757,164.66.46.64,213.108.140.160,53,55475,20,0,0,17,265,245
23759,44.213.107.35,193.20.182.105,32769,53,20,0,0,17,85,65
23770,145.120.131.122,201.50.32.52,32785,53,20,0,0,17,63,43
23785,193.88.65.224,193.20.182.96,60591,53,20,0,0,17,84,64
23807,193.188.224.66,46.148.100.242,23579,53,20,0,0,17,70,50
23823,214.204.140.40,193.20.182.105,1028,53,20,0,0,17,83,63
23826,193.107.18.188,193.20.180.152,32768,53,20,0,0,17,86,66
23828,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
23829,193.20.177.176,10.132.8.253,53,1116,20,0,0,17,521,501
23831,193.20.177.176,172.20.54.26,53,1100,20,0,0,17,525,505
23833,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,535,515
23836,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,535,515
23837,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,535,515
23840,161.32.10.17,214.144.56.82,59850,53,20,0,0,17,74,54
23841,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,533,513
23842,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,528,508
23843,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,224,204
23844,161.32.10.17,214.144.56.82,59850,53,20,0,0,17,74,54
23850,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,522,502
23852,193.20.177.176,172.18.100.134,53,1077,20,0,0,17,535,515
23854,193.20.177.176,192.168.100.38,53,53,20,0,0,17,135,115
23861,193.98.245.126,193.20.180.152,36599,53,20,0,0,17,60,40
23870,35.47.107.7,193.20.182.96,6542,53,20,0,0,17,73,53
23888,209.19.254.208,193.20.182.105,64753,53,20,0,0,17,73,53
23890,160.178.148.212,161.32.88.232,56518,53,20,0,0,17,84,64
23894,164.93.37.127,43.12.38.24,51284,53,20,0,0,17,77,57
23897,198.208.67.226,193.20.182.105,53227,53,20,0,0,17,85,65
23900,152.238.223.241,193.20.180.152,32795,53,20,0,0,17,60,40
23936,198.53.192.27,193.20.182.105,23693,53,20,0,0,17,71,51
23961,164.93.152.188,212.129.120.21,53,53,20,0,0,17,77,57
23972,162.172.144.200,193.20.182.96,32923,53,20,0,0,17,84,64
23981,161.33.138.250,54.8.125.40,3076,32768,20,0,0,17,329,309
23982,161.33.138.250,54.8.125.40,3076,32768,20,0,0,17,89,69
23983,161.33.138.250,54.8.125.40,3076,32768,20,0,0,17,777,757
23988,198.53.192.6,193.20.182.96,29628,53,20,0,0,17,73,53
